Q,J_numerical,J_exact,Absolute_difference,Percent_difference
3.460000000000000e+01,4.935721068737032e-10,4.934855145884817e-10,8.659228522153670e-14,1.754707740383143e-02
3.465000000000000e+01,4.893183935105717e-10,4.892318292064935e-10,8.656430407821413e-14,1.769392318946553e-02
3.470000000000000e+01,4.851073904789392e-10,4.850208536811141e-10,8.653679782507148e-14,1.784187157485948e-02
3.475000000000000e+01,4.809386084335779e-10,4.808520986743815e-10,8.650975919636106e-14,1.799092890201626e-02
3.480000000000000e+01,4.768115643268772e-10,4.767250811458504e-10,8.648318102683761e-14,1.814110153780198e-02
3.485000000000000e+01,4.727257813189402e-10,4.726393242626830e-10,8.645705625723837e-14,1.829239587546198e-02
3.490000000000000e+01,4.686807886891166e-10,4.685943573111453e-10,8.643137797129946e-14,1.844481834293819e-02
3.495000000000000e+01,4.646761217488208e-10,4.645897156094922e-10,8.640613932859909e-14,1.859837538918472e-02
3.500000000000000e+01,4.607113217558261e-10,4.606249404222151e-10,8.638133361103483e-14,1.875307349442619e-02
3.505000000000000e+01,4.567859358298383e-10,4.566995788756232e-10,8.635695421512045e-14,1.890891916908002e-02
3.510000000000000e+01,4.528995168693790e-10,4.528131838747502e-10,8.633299462877318e-14,1.906591894918263e-02
3.515000000000000e+01,4.490516234700094e-10,4.489653140215447e-10,8.630944846476283e-14,1.922407940418780e-02
3.520000000000000e+01,4.452418198437632e-10,4.451555335343397e-10,8.628630942348864e-14,1.938340712928202e-02
3.525000000000000e+01,4.414696757398741e-10,4.413834121685721e-10,8.626357130192319e-14,1.954390874774823e-02
3.530000000000000e+01,4.377347663667273e-10,4.376485251387241e-10,8.624122800322840e-14,1.970559091359716e-02
3.535000000000000e+01,4.340366723150110e-10,4.339504530414848e-10,8.621927352626060e-14,1.986846030968845e-02
3.540000000000000e+01,4.303749794820580e-10,4.302887817800880e-10,8.619770197001672e-14,2.003252364921534e-02
3.545000000000000e+01,4.267492789973437e-10,4.266631024898258e-10,8.617650751791778e-14,2.019778767252852e-02
3.550000000000000e+01,4.231591671491591e-10,4.230730114647104e-10,8.615568444871736e-14,2.036425915007907e-02
3.555000000000000e+01,4.196042453123762e-10,4.195181100852589e-10,8.613522711732139e-14,2.053194487833102e-02
3.560000000000000e+01,4.160841198773993e-10,4.159980047473962e-10,8.611513000312646e-14,2.070085169168482e-02
3.565000000000000e+01,4.125984021801098e-10,4.125123067924430e-10,8.609538766674795e-14,2.087098645279137e-02
3.570000000000000e+01,4.091467084328973e-10,4.090606324381808e-10,8.607599471651923e-14,2.104235604474294e-02
3.575000000000000e+01,4.057286596568417e-10,4.056426027109730e-10,8.605694586872074e-14,2.121496738596703e-02
3.580000000000000e+01,4.023438816148463e-10,4.022578433789187e-10,8.603823592767596e-14,2.138882742595269e-02
3.585000000000000e+01,3.989920047458115e-10,3.989059848860348e-10,8.601985977670412e-14,2.156394314346512e-02
3.590000000000000e+01,3.956726640998127e-10,3.955866622874338e-10,8.600181237889566e-14,2.174032154714221e-02
3.595000000000000e+01,3.923854992742604e-10,3.922995151854939e-10,8.598408876641063e-14,2.191796967318558e-02
3.600000000000000e+01,3.891301543510579e-10,3.890441876669987e-10,8.596668405919360e-14,2.209689459048712e-02
3.605000000000000e+01,3.859062778346866e-10,3.858203282412279e-10,8.594959345866644e-14,2.227710339952017e-02
3.610000000000000e+01,3.827135225912239e-10,3.826275897789931e-10,8.593281223077111e-14,2.245860322837832e-02
3.615000000000000e+01,3.795515457883008e-10,3.794656294525887e-10,8.591633571212182e-14,2.264140123469506e-02
3.620000000000000e+01,3.764200088359781e-10,3.763341086766579e-10,8.590015932018965e-14,2.282550460872366e-02
3.625000000000000e+01,3.733185773284942e-10,3.732326930499493e-10,8.588427854492743e-14,2.301092057158927e-02
3.630000000000000e+01,3.702469209868870e-10,3.701610522979482e-10,8.586868893879178e-14,2.319765637300890e-02
3.635000000000000e+01,3.672047136025126e-10,3.671188602163790e-10,8.585338613359701e-14,2.338571929619612e-02
3.640000000000000e+01,3.641916329813764e-10,3.641057946155494e-10,8.583836582702163e-14,2.357511665466800e-02
3.645000000000000e+01,3.612073608893078e-10,3.611215372655362e-10,8.582362377159661e-14,2.376585578956750e-02
3.650000000000000e+01,3.582515829979862e-10,3.581657738421922e-10,8.580915579404065e-14,2.395794407531752e-02
3.655000000000000e+01,3.553239888317465e-10,3.552381938739577e-10,8.579495778879789e-14,2.415138891828699e-02
3.660000000000000e+01,3.524242717151895e-10,3.523384906894743e-10,8.578102571514272e-14,2.434619775639101e-02
3.665000000000000e+01,3.495521287215594e-10,3.494663613659742e-10,8.576735558513403e-14,2.454237805604278e-02
3.670000000000000e+01,3.467072606219092e-10,3.466215066784439e-10,8.575394346526950e-14,2.473993731289798e-02
3.675000000000000e+01,3.438893718350359e-10,3.438036310495450e-10,8.574078549085791e-14,2.493888305632872e-02
3.680000000000000e+01,3.410981703781473e-10,3.410124425002772e-10,8.572787787010333e-14,2.513922285109396e-02
3.685000000000000e+01,3.383333678182504e-10,3.382476526013770e-10,8.571521687345518e-14,2.534096429472346e-02
3.690000000000000e+01,3.355946792242411e-10,3.355089764254356e-10,8.570279880548408e-14,2.554411500955203e-02
3.695000000000000e+01,3.328818231197605e-10,3.327961324997272e-10,8.569062003336786e-14,2.574868265136408e-02
3.700000000000000e+01,3.301945214367167e-10,3.301088427597359e-10,8.567867698073945e-14,2.595467490796640e-02
3.705000000000000e+01,3.275324994694938e-10,3.274468325033667e-10,8.566696612706646e-14,2.616209949937007e-02
3.710000000000000e+01,3.248954858298443e-10,3.248098303458363e-10,8.565548400796140e-14,2.637096417825810e-02
3.715000000000000e+01,3.222832124024365e-10,3.221975681752237e-10,8.564422721275180e-14,2.658127672961675e-02
3.720000000000000e+01,3.196954143010618e-10,3.196097811086793e-10,8.563319238251569e-14,2.679304497048455e-02
3.725000000000000e+01,3.171318298254801e-10,3.170462074492759e-10,8.562237620418792e-14,2.700627674844103e-02
3.730000000000000e+01,3.145922004189141e-10,3.145065886434914e-10,8.561177542265768e-14,2.722097994573424e-02
3.735000000000000e+01,3.120762706261431e-10,3.119906692393189e-10,8.560138682417320e-14,2.743716247440429e-02
3.740000000000000e+01,3.095837880522135e-10,3.094981968449845e-10,8.559120722894880e-14,2.765483227413375e-02
3.745000000000000e+01,3.071145033218185e-10,3.070289220882737e-10,8.558123354477656e-14,2.787399732985779e-02
3.750000000000000e+01,3.046681700391679e-10,3.045825985764495e-10,8.557146271842944e-14,2.809466565666299e-02
3.755000000000000e+01,3.022445447484678e-10,3.021589828567528e-10,8.556189171498178e-14,2.831684529317630e-02
3.760000000000000e+01,2.998433868950434e-10,2.997578343774830e-10,8.555251756040908e-14,2.854054431574034e-02
3.765000000000000e+01,2.974644587869688e-10,2.973789154496399e-10,8.554333732892181e-14,2.876577083468726e-02
3.770000000000000e+01,2.951075255572608e-10,2.950219912091237e-10,8.553434813707175e-14,2.899253299271561e-02
3.775000000000000e+01,2.927723551266264e-10,2.926868295794868e-10,8.552554713961610e-14,2.922083896378036e-02
3.780000000000000e+01,2.904587181667633e-10,2.903732012352191e-10,8.551693154425160e-14,2.945069695842143e-02
3.785000000000000e+01,2.881663880641609e-10,2.880808795655703e-10,8.550849859057314e-14,2.968211521692139e-02
3.790000000000000e+01,2.858951408844496e-10,2.858096406388903e-10,8.550024555922447e-14,2.991510201268921e-02
3.795000000000000e+01,2.836447553372659e-10,2.835592631674862e-10,8.549216977970467e-14,3.014966565532656e-02
3.800000000000000e+01,2.814150127416095e-10,2.813295284729875e-10,8.548426862199299e-14,3.038581448808028e-02
3.805000000000000e+01,2.792056969916943e-10,2.791202204522041e-10,8.547653949013817e-14,3.062355688586702e-02
3.810000000000000e+01,2.770165945233065e-10,2.769311255434821e-10,8.546897982437810e-14,3.086290125627582e-02
3.815000000000000e+01,2.748474942806505e-10,2.747620326935362e-10,8.546158711427133e-14,3.110385604462076e-02
3.820000000000000e+01,2.726981876836314e-10,2.726127333247613e-10,8.545435887010761e-14,3.134642972392142e-02
3.825000000000000e+01,2.705684685956687e-10,2.704830213030117e-10,8.544729265708081e-14,3.159063080760161e-02
3.830000000000000e+01,2.684581332919174e-10,2.683726929058383e-10,8.544038607910718e-14,3.183646784402351e-02
3.835000000000000e+01,2.663669804279408e-10,2.662815467911836e-10,8.543363675716359e-14,3.208394940869114e-02
3.840000000000001e+01,2.642948110088687e-10,2.642093839665182e-10,8.542704235048399e-14,3.233308411229999e-02
3.845000000000000e+01,2.622414283589814e-10,2.621560077584219e-10,8.542060055955799e-14,3.258388060222275e-02
3.850000000000000e+01,2.602066380917205e-10,2.601212237825925e-10,8.541430912794028e-14,3.283634756359940e-02
3.855000000000000e+01,2.581902480801056e-10,2.581048399142848e-10,8.540816582079562e-14,3.309049371145430e-02
3.860000000000000e+01,2.561920684276064e-10,2.561066662591668e-10,8.540216843952965e-14,3.334632779652328e-02
3.865000000000001e+01,2.542119114394131e-10,2.541265151245879e-10,8.539631482520098e-14,3.360385860693624e-02
3.870000000000000e+01,2.522495915940925e-10,2.521642009912575e-10,8.539060283499822e-14,3.386309495928754e-02
3.875000000000000e+01,2.503049255156751e-10,2.502195404853185e-10,8.538503035666398e-14,3.412404570444566e-02
3.880000000000000e+01,2.483777319461465e-10,2.482923523508190e-10,8.537959532757172e-14,3.438671973550622e-02
3.885000000000000e+01,2.464678317182814e-10,2.463824574225716e-10,8.537429570985858e-14,3.465112597827238e-02
3.890000000000001e+01,2.445750477288778e-10,2.444896785993921e-10,8.536912948572086e-14,3.491727338952505e-02
3.895000000000000e+01,2.426992049123904e-10,2.426138408177179e-10,8.536409467245834e-14,3.518517096334772e-02
3.900000000000000e+01,2.408401302149166e-10,2.407547710255938e-10,8.535918932283615e-14,3.545482773164314e-02
3.905000000000000e+01,2.389976525685412e-10,2.389122981570244e-10,8.535441151676130e-14,3.572625276102880e-02
3.910000000000000e+01,2.371716028660301e-10,2.370862531066867e-10,8.534975934344657e-14,3.599945514556677e-02
3.915000000000001e+01,2.353618139359403e-10,2.352764687049927e-10,8.534523094757755e-14,3.627444402635514e-02
3.920000000000000e+01,2.335681205180134e-10,2.334827796935049e-10,8.534082450852970e-14,3.655122858334882e-02
3.925000000000000e+01,2.317903592388860e-10,2.317050227006909e-10,8.533653819505440e-14,3.682981801619785e-02
3.930000000000000e+01,2.300283685882391e-10,2.299430362180188e-10,8.533237022031228e-14,3.711022156783433e-02
3.935000000000000e+01,2.282819888952110e-10,2.281966605763835e-10,8.532831882752682e-14,3.739244851874823e-02
3.940000000000001e+01,2.265510623051419e-10,2.264657379228614e-10,8.532438228052345e-14,3.767650818314362e-02
3.945000000000000e+01,2.248354327566599e-10,2.247501121977880e-10,8.532055887187214e-14,3.796240991274213e-02
3.950000000000000e+01,2.231349459590898e-10,2.230496291121523e-10,8.531684693744061e-14,3.825016310363025e-02
3.955000000000000e+01,2.214494493701040e-10,2.213641361253051e-10,8.531324479885353e-14,3.853977717084271e-02
3.960000000000000e+01,2.197787921737767e-10,2.196934824229763e-10,8.530975080043136e-14,3.883126156477611e-02
3.965000000000001e+01,2.181228252589503e-10,2.180375188955930e-10,8.530636335734775e-14,3.912462579350695e-02
3.970000000000000e+01,2.164814011977777e-10,2.163960981169009e-10,8.530308087684058e-14,3.941987938745476e-02
3.975000000000000e+01,2.148543742246657e-10,2.147690743228762e-10,8.529990178941219e-14,3.971703191362427e-02
3.980000000000000e+01,2.132416002154884e-10,2.131563033909302e-10,8.529682455816099e-14,4.001609298024181e-02
3.985000000000000e+01,2.116429366670618e-10,2.115576428193996e-10,8.529384766210863e-14,4.031707222930320e-02
3.990000000000001e+01,2.100582426769256e-10,2.099729517073160e-10,8.529096960953829e-14,4.061997934306627e-02
3.995000000000000e+01,2.084873789233782e-10,2.084020907344566e-10,8.528818892160611e-14,4.092482403656846e-02
4.000000000000000e+01,2.069302076458044e-10,2.068449221416641e-10,8.528550414027702e-14,4.123161606155680e-02
4.005000000000000e+01,2.053865926252770e-10,2.053013097114381e-10,8.528291383889712e-14,4.154036521187653e-02
4.010000000000000e+01,2.038563991653941e-10,2.037711187487921e-10,8.528041660203112e-14,4.185108131401307e-02
4.015000000000001e+01,2.023394940734049e-10,2.022542160623687e-10,8.527801103616404e-14,4.216377423245754e-02
4.020000000000000e+01,2.008357456415894e-10,2.007504699458160e-10,8.527569577344933e-14,4.247845387184691e-02
4.025000000000000e+01,1.993450236288729e-10,1.992597501594133e-10,8.527346945963724e-14,4.279513017125442e-02
4.030000000000000e+01,1.978671992427081e-10,1.977819279119498e-10,8.527133075826239e-14,4.311381310643517e-02
4.035000000000000e+01,1.964021451212105e-10,1.963168758428491e-10,8.526927836147469e-14,4.343451269555269e-02
4.040000000000001e+01,1.949497353155080e-10,1.948644680045323e-10,8.526731097566705e-14,4.375723899222296e-02
4.045000000000000e+01,1.935098452723492e-10,1.934245798450257e-10,8.526542732356921e-14,4.408200208674874e-02
4.050000000000000e+01,1.920823518169496e-10,1.919970881907984e-10,8.526362615117536e-14,4.440881210992328e-02
4.055000000000000e+01,1.906671331360550e-10,1.905818712298350e-10,8.526190622004103e-14,4.473767922932093e-02
4.060000000000000e+01,1.892640687612402e-10,1.891788084949359e-10,8.526026630428455e-14,4.506861364790067e-02
4.065000000000001e+01,1.878730395524401e-10,1.877877808472418e-10,8.525870519831603e-14,4.540162560825548e-02
4.070000000000000e+01,1.864939276817114e-10,1.864086704599810e-10,8.525722173033073e-14,4.573672540013856e-02
4.075000000000000e+01,1.851266166171534e-10,1.850413608024343e-10,8.525581471903719e-14,4.607392333763879e-02
4.080000000000000e+01,1.837709911071160e-10,1.836857366241157e-10,8.525448300030794e-14,4.641322977339716e-02
4.085000000000000e+01,1.824269371646152e-10,1.823416839391653e-10,8.525322544987529e-14,4.675465511129004e-02
4.090000000000001e+01,1.810943420518990e-10,1.810090900109507e-10,8.525204094833122e-14,4.709820978779222e-02
4.095000000000000e+01,1.797730942652675e-10,1.796878433368751e-10,8.525092839242359e-14,4.744390427826378e-02
4.100000000000000e+01,1.784630835200812e-10,1.783778336333872e-10,8.524988669399630e-14,4.779174909658728e-02
4.105000000000000e+01,1.771642007359709e-10,1.770789518211926e-10,8.524891477830910e-14,4.814175479443209e-02
4.110000000000000e+01,1.758763380222640e-10,1.757910900106616e-10,8.524801160241647e-14,4.849393197189131e-02
4.115000000000001e+01,1.745993886635416e-10,1.745141414874302e-10,8.524717611137880e-14,4.884829125295781e-02
4.120000000000000e+01,1.733332471054585e-10,1.732480006981953e-10,8.524640726315530e-14,4.920484329955289e-02
4.125000000000000e+01,1.720778089407549e-10,1.719925632366950e-10,8.524570405995937e-14,4.956359882993594e-02
4.130000000000000e+01,1.708329708953813e-10,1.707477258298774e-10,8.524506550390098e-14,4.992456859357176e-02
4.135000000000000e+01,1.695986308148586e-10,1.695133863242527e-10,8.524449060587894e-14,5.028776337629141e-02
4.140000000000001e+01,1.683746876508221e-10,1.682894436724236e-10,8.524397839853134e-14,5.065319400809196e-02
4.145000000000000e+01,1.671610414477265e-10,1.670757979197963e-10,8.524352793021276e-14,5.102087135991617e-02
4.150000000000000e+01,1.659575933297231e-10,1.658723501914649e-10,8.524313825814409e-14,5.139080633978401e-02
4.155000000000000e+01,1.647642454877216e-10,1.646790026792704e-10,8.524280845120430e-14,5.176300989460302e-02
4.160000000000000e+01,1.635809011666219e-10,1.634956586290289e-10,8.524253759295482e-14,5.213749301219663e-02
4.165000000000001e+01,1.624074646527110e-10,1.623222223279283e-10,8.524232478267352e-14,5.251426672218937e-02
4.170000000000000e+01,1.612438412612160e-10,1.611585990920906e-10,8.524216912540266e-14,5.289334209010645e-02
4.175000000000000e+01,1.600899373240358e-10,1.600046952542968e-10,8.524206973892828e-14,5.327473022179275e-02
4.180000000000000e+01,1.589456601776388e-10,1.588604181518736e-10,8.524202576523143e-14,5.365844227083579e-02
4.185000000000000e+01,1.578109181510921e-10,1.577256761147384e-10,8.524203635366026e-14,5.404448942837341e-02
4.190000000000001e+01,1.566856205542574e-10,1.566003784535995e-10,8.524210065787975e-14,5.443288292124842e-02
4.195000000000000e+01,1.555696776661643e-10,1.554844354483127e-10,8.524221785163987e-14,5.482363402218272e-02
4.200000000000000e+01,1.544630007235098e-10,1.543777583363867e-10,8.524238712311453e-14,5.521675404650760e-02
4.205000000000000e+01,1.533655019093017e-10,1.532802593016415e-10,8.524260766027089e-14,5.561225434289048e-02
4.210000000000000e+01,1.522770943416779e-10,1.521918514630120e-10,8.524287866591361e-14,5.601014630315518e-02
4.215000000000001e+01,1.511976920628555e-10,1.511124488634977e-10,8.524319935776249e-14,5.641044136261999e-02
4.220000000000000e+01,1.501272100282190e-10,1.500419664592573e-10,8.524356896170572e-14,5.681315099589351e-02
4.225000000000000e+01,1.490655640955660e-10,1.489803201088419e-10,8.524398672410421e-14,5.721828672527134e-02
4.230000000000000e+01,1.480126710144658e-10,1.479274265625703e-10,8.524445189548063e-14,5.762586011014256e-02
4.235000000000000e+01,1.469684484157727e-10,1.468832034520410e-10,8.524496373168262e-14,5.803588274782968e-02
