Orbital,Index,r,Vnuc_r,Veff_r,P,Q,P_ref1,Q_ref1,P_ref2,Q_ref2
Cs_3p32,53,2.40767909E-06,-1.756822E+00,5.202138E+04,1.436035E-08,-3.685490E-11,0,0,0,0
Cs_3p32,54,2.63993784E-06,-1.926231E+00,4.745494E+04,1.726449E-08,-4.858132E-11,0,0,0,0
Cs_3p32,55,2.89458149E-06,-2.111948E+00,4.329452E+04,2.075565E-08,-6.403716E-11,0,0,0,0
Cs_3p32,56,3.17376413E-06,-2.315534E+00,3.950231E+04,2.495237E-08,-8.440775E-11,0,0,0,0
Cs_3p32,57,3.47984673E-06,-2.538702E+00,3.604514E+04,2.999716E-08,-1.112549E-10,0,0,0,0
Cs_3p32,58,3.81541687E-06,-2.783323E+00,3.289181E+04,3.606125E-08,-1.466361E-10,0,0,0,0
Cs_3p32,59,4.18331047E-06,-3.051445E+00,3.001793E+04,4.335042E-08,-1.932622E-10,0,0,0,0
Cs_3p32,60,4.58663754E-06,-3.345311E+00,2.740060E+04,5.211196E-08,-2.547039E-10,0,0,0,0
Cs_3p32,61,5.02880208E-06,-3.667367E+00,2.501382E+04,6.264296E-08,-3.356640E-10,0,0,0,0
Cs_3p32,62,5.51353855E-06,-4.020291E+00,2.283858E+04,7.530044E-08,-4.423367E-10,0,0,0,0
Cs_3p32,63,6.04493797E-06,-4.407005E+00,2.085862E+04,9.051332E-08,-5.828781E-10,0,0,0,0
Cs_3p32,64,6.62748349E-06,-4.830696E+00,1.905553E+04,1.087969E-07,-7.680272E-10,0,0,0,0
Cs_3p32,65,7.26608467E-06,-5.294836E+00,1.741264E+04,1.307702E-07,-1.011920E-09,0,0,0,0
Cs_3p32,66,7.96612569E-06,-5.803208E+00,1.591757E+04,1.571768E-07,-1.333161E-09,0,0,0,0
Cs_3p32,67,8.73350295E-06,-6.359925E+00,1.455800E+04,1.889099E-07,-1.756234E-09,0,0,0,0
Cs_3p32,68,9.57467937E-06,-6.969448E+00,1.332179E+04,2.270421E-07,-2.313344E-09,0,0,0,0
Cs_3p32,69,1.04967319E-05,-7.636610E+00,1.219828E+04,2.728615E-07,-3.046844E-09,0,0,0,0
Cs_3p32,70,1.15074152E-05,-8.366629E+00,1.117795E+04,3.279149E-07,-4.012410E-09,0,0,0,0
Cs_3p32,71,1.26152261E-05,-9.165130E+00,1.025283E+04,3.940590E-07,-5.283205E-09,0,0,0,0
Cs_3p32,72,1.38294717E-05,-1.003814E+01,9.414806E+03,4.735230E-07,-6.955319E-09,0,0,0,0
Cs_3p32,73,1.51603440E-05,-1.099210E+01,8.656746E+03,5.689821E-07,-9.154872E-09,0,0,0,0
Cs_3p32,74,1.66190102E-05,-1.203384E+01,7.972792E+03,6.836463E-07,-1.204729E-08,0,0,0,0
Cs_3p32,75,1.82176983E-05,-1.317053E+01,7.356981E+03,8.213667E-07,-1.584938E-08,0,0,0,0
Cs_3p32,76,1.99698037E-05,-1.440968E+01,6.804391E+03,9.867621E-07,-2.084496E-08,0,0,0,0
Cs_3p32,77,2.18899922E-05,-1.575897E+01,6.311051E+03,1.185370E-06,-2.740515E-08,0,0,0,0
Cs_3p32,78,2.39943289E-05,-1.722617E+01,5.873194E+03,1.423830E-06,-3.601454E-08,0,0,0,0
Cs_3p32,79,2.63003985E-05,-1.881888E+01,5.487656E+03,1.710092E-06,-4.730468E-08,0,0,0,0
Cs_3p32,80,2.88274593E-05,-2.054432E+01,5.152235E+03,2.053683E-06,-6.209699E-08,0,0,0,0
Cs_3p32,81,3.15965961E-05,-2.240882E+01,4.865346E+03,2.466003E-06,-8.145697E-08,0,0,0,0
Cs_3p32,82,3.46308858E-05,-2.441738E+01,4.626158E+03,2.960689E-06,-1.067624E-07,0,0,0,0
Cs_3p32,83,3.79555985E-05,-2.657280E+01,4.434962E+03,3.554049E-06,-1.397878E-07,0,0,0,0
Cs_3p32,84,4.15983858E-05,-2.887475E+01,4.293119E+03,4.265561E-06,-1.828079E-07,0,0,0,0
Cs_3p32,85,4.55895176E-05,-3.131833E+01,4.203428E+03,5.118480E-06,-2.387207E-07,0,0,0,0
Cs_3p32,86,4.99621154E-05,-3.389228E+01,4.170454E+03,6.140547E-06,-3.111904E-07,0,0,0,0
Cs_3p32,87,5.47524273E-05,-3.657655E+01,4.201025E+03,7.364821E-06,-4.048053E-07,0,0,0,0
Cs_3p32,88,6.00001133E-05,-3.933919E+01,4.304286E+03,8.830678E-06,-5.252382E-07,0,0,0,0
Cs_3p32,89,6.57485603E-05,-4.213234E+01,4.491321E+03,1.058498E-05,-6.793871E-07,0,0,0,0
Cs_3p32,90,7.20452343E-05,-4.488752E+01,4.772474E+03,1.268351E-05,-8.754524E-07,0,0,0,0
Cs_3p32,91,7.89420505E-05,-4.751086E+01,5.144886E+03,1.519267E-05,-1.122884E-06,0,0,0,0
Cs_3p32,92,8.64957898E-05,-4.988089E+01,5.551143E+03,1.819159E-05,-1.432111E-06,0,0,0,0
Cs_3p32,93,9.47685433E-05,-5.185703E+01,5.799116E+03,2.177453E-05,-1.813981E-06,0,0,0,0
Cs_3p32,94,1.03828197E-04,-5.331527E+01,5.585648E+03,2.605322E-05,-2.279065E-06,0,0,0,0
Cs_3p32,95,1.13748973E-04,-5.422071E+01,4.807077E+03,3.116088E-05,-2.837465E-06,0,0,0,0
Cs_3p32,96,1.24611998E-04,-5.467808E+01,3.789814E+03,3.725953E-05,-3.500187E-06,0,0,0,0
Cs_3p32,97,1.36505939E-04,-5.486678E+01,2.961716E+03,4.454359E-05,-4.281824E-06,0,0,0,0
Cs_3p32,98,1.49527688E-04,-5.493120E+01,2.439435E+03,5.324171E-05,-5.202675E-06,0,0,0,0
Cs_3p32,99,1.63783106E-04,-5.494820E+01,2.110223E+03,6.362551E-05,-6.289384E-06,0,0,0,0
Cs_3p32,100,1.79387834E-04,-5.494951E+01,1.867590E+03,7.601973E-05,-7.575011E-06,0,0,0,0
Cs_3p32,101,1.96468178E-04,-5.494610E+01,1.664407E+03,9.081159E-05,-9.099396E-06,0,0,0,0
Cs_3p32,102,2.15162065E-04,-5.494119E+01,1.484378E+03,1.084620E-04,-1.090998E-05,0,0,0,0
Cs_3p32,103,2.35620078E-04,-5.493556E+01,1.322017E+03,1.295191E-04,-1.306305E-05,0,0,0,0
Cs_3p32,104,2.58006591E-04,-5.492935E+01,1.175047E+03,1.546352E-04,-1.562536E-05,0,0,0,0
Cs_3p32,105,2.82500997E-04,-5.492254E+01,1.042029E+03,1.845854E-04,-1.867610E-05,0,0,0,0
Cs_3p32,106,3.09299030E-04,-5.491507E+01,9.217668E+02,2.202909E-04,-2.230919E-05,0,0,0,0
Cs_3p32,107,3.38614205E-04,-5.490688E+01,8.131737E+02,2.628463E-04,-2.663610E-05,0,0,0,0
Cs_3p32,108,3.70679387E-04,-5.489792E+01,7.152560E+02,3.135507E-04,-3.178905E-05,0,0,0,0
Cs_3p32,109,4.05748472E-04,-5.488809E+01,6.271009E+02,3.739459E-04,-3.792485E-05,0,0,0,0
Cs_3p32,110,4.44098221E-04,-5.487733E+01,5.478695E+02,4.458603E-04,-4.522943E-05,0,0,0,0
Cs_3p32,111,4.86030236E-04,-5.486555E+01,4.767902E+02,5.314608E-04,-5.392309E-05,0,0,0,0
Cs_3p32,112,5.31873099E-04,-5.485264E+01,4.131516E+02,6.333141E-04,-6.426675E-05,0,0,0,0
Cs_3p32,113,5.81984680E-04,-5.483851E+01,3.562973E+02,7.544577E-04,-7.656919E-05,0,0,0,0
Cs_3p32,114,6.36754628E-04,-5.482303E+01,3.056210E+02,8.984842E-04,-9.119566E-05,0,0,0,0
Cs_3p32,115,6.96607062E-04,-5.480609E+01,2.605613E+02,1.069639E-03,-1.085778E-04,0,0,0,0
Cs_3p32,116,7.62003467E-04,-5.478755E+01,2.205988E+02,1.272934E-03,-1.292252E-04,0,0,0,0
Cs_3p32,117,8.33445816E-04,-5.476726E+01,1.852521E+02,1.514281E-03,-1.537393E-04,0,0,0,0
Cs_3p32,118,9.11479925E-04,-5.474506E+01,1.540751E+02,1.800648E-03,-1.828287E-04,0,0,0,0
Cs_3p32,119,9.96699062E-04,-5.472077E+01,1.266548E+02,2.140235E-03,-2.173278E-04,0,0,0,0
Cs_3p32,120,1.08974783E-03,-5.469420E+01,1.026092E+02,2.542684E-03,-2.582179E-04,0,0,0,0
Cs_3p32,121,1.19132632E-03,-5.466515E+01,8.158523E+01,3.019317E-03,-3.066517E-04,0,0,0,0
Cs_3p32,122,1.30219459E-03,-5.463339E+01,6.325763E+01,3.583412E-03,-3.639812E-04,0,0,0,0
Cs_3p32,123,1.42317741E-03,-5.459867E+01,4.732746E+01,4.250518E-03,-4.317905E-04,0,0,0,0
Cs_3p32,124,1.55516941E-03,-5.456074E+01,3.352092E+01,5.038815E-03,-5.119322E-04,0,0,0,0
Cs_3p32,125,1.69914053E-03,-5.451930E+01,2.158822E+01,5.969522E-03,-6.065697E-04,0,0,0,0
Cs_3p32,126,1.85614184E-03,-5.447404E+01,1.130248E+01,7.067365E-03,-7.182249E-04,0,0,0,0
Cs_3p32,127,2.02731176E-03,-5.442464E+01,2.458611E+00,8.361096E-03,-8.498320E-04,0,0,0,0
Cs_3p32,128,2.21388271E-03,-5.437073E+01,-5.127802E+00,9.884077E-03,-1.004798E-03,0,0,0,0
Cs_3p32,129,2.41718812E-03,-5.431192E+01,-1.162171E+01,1.167494E-02,-1.187069E-03,0,0,0,0
Cs_3p32,130,2.63866990E-03,-5.424781E+01,-1.716984E+01,1.377828E-02,-1.401207E-03,0,0,0,0
Cs_3p32,131,2.87988641E-03,-5.417795E+01,-2.190191E+01,1.624549E-02,-1.652469E-03,0,0,0,0
Cs_3p32,132,3.14252081E-03,-5.410187E+01,-2.593203E+01,1.913557E-02,-1.946899E-03,0,0,0,0
Cs_3p32,133,3.42838997E-03,-5.401907E+01,-2.935992E+01,2.251604E-02,-2.291422E-03,0,0,0,0
Cs_3p32,134,3.73945380E-03,-5.392901E+01,-3.227229E+01,2.646396E-02,-2.693946E-03,0,0,0,0
Cs_3p32,135,4.07782517E-03,-5.383113E+01,-3.474413E+01,3.106683E-02,-3.163471E-03,0,0,0,0
Cs_3p32,136,4.44578026E-03,-5.372485E+01,-3.683989E+01,3.642371E-02,-3.710193E-03,0,0,0,0
Cs_3p32,137,4.84576946E-03,-5.360954E+01,-3.861476E+01,4.264612E-02,-4.345619E-03,0,0,0,0
Cs_3p32,138,5.28042881E-03,-5.348456E+01,-4.011573E+01,4.985899E-02,-5.082668E-03,0,0,0,0
Cs_3p32,139,5.75259193E-03,-5.334924E+01,-4.138262E+01,5.820148E-02,-5.935768E-03,0,0,0,0
Cs_3p32,140,6.26530247E-03,-5.320289E+01,-4.244907E+01,6.782759E-02,-6.920938E-03,0,0,0,0
Cs_3p32,141,6.82182715E-03,-5.304480E+01,-4.334337E+01,7.890647E-02,-8.055842E-03,0,0,0,0
Cs_3p32,142,7.42566915E-03,-5.287426E+01,-4.408924E+01,9.162239E-02,-9.359816E-03,0,0,0,0
Cs_3p32,143,8.08058215E-03,-5.269052E+01,-4.470650E+01,1.061742E-01,-1.085385E-02,0,0,0,0
Cs_3p32,144,8.79058474E-03,-5.249284E+01,-4.521166E+01,1.227740E-01,-1.256050E-02,0,0,0,0
Cs_3p32,145,9.55997533E-03,-5.228048E+01,-4.561848E+01,1.416452E-01,-1.450376E-02,0,0,0,0
Cs_3p32,146,1.03933474E-02,-5.205269E+01,-4.593837E+01,1.630194E-01,-1.670879E-02,0,0,0,0
Cs_3p32,147,1.12956053E-02,-5.180873E+01,-4.618077E+01,1.871319E-01,-1.920161E-02,0,0,0,0
Cs_3p32,148,1.22719801E-02,-5.154784E+01,-4.635351E+01,2.142160E-01,-2.200856E-02,0,0,0,0
Cs_3p32,149,1.33280461E-02,-5.126929E+01,-4.646308E+01,2.444955E-01,-2.515574E-02,0,0,0,0
Cs_3p32,150,1.44697372E-02,-5.097234E+01,-4.651481E+01,2.781752E-01,-2.866816E-02,0,0,0,0
Cs_3p32,151,1.57033640E-02,-5.065625E+01,-4.651311E+01,3.154292E-01,-3.256880E-02,0,0,0,0
Cs_3p32,152,1.70356302E-02,-5.032028E+01,-4.646162E+01,3.563874E-01,-3.687739E-02,0,0,0,0
Cs_3p32,153,1.84736499E-02,-4.996370E+01,-4.636331E+01,4.011190E-01,-4.160907E-02,0,0,0,0
Cs_3p32,154,2.00249644E-02,-4.958580E+01,-4.622064E+01,4.496141E-01,-4.677276E-02,0,0,0,0
Cs_3p32,155,2.16975588E-02,-4.918588E+01,-4.603564E+01,5.017634E-01,-5.236945E-02,0,0,0,0
Cs_3p32,156,2.34998792E-02,-4.876328E+01,-4.580999E+01,5.573357E-01,-5.839022E-02,0,0,0,0
Cs_3p32,157,2.54408482E-02,-4.831746E+01,-4.554513E+01,6.159543E-01,-6.481426E-02,0,0,0,0
Cs_3p32,158,2.75298816E-02,-4.784791E+01,-4.524229E+01,6.770736E-01,-7.160686E-02,0,0,0,0
Cs_3p32,159,2.97769035E-02,-4.735432E+01,-4.490264E+01,7.399558E-01,-7.871740E-02,0,0,0,0
Cs_3p32,160,3.21923613E-02,-4.683647E+01,-4.452721E+01,8.036506E-01,-8.607766E-02,0,0,0,0
Cs_3p32,161,3.47872402E-02,-4.629429E+01,-4.411704E+01,8.669787E-01,-9.360031E-02,0,0,0,0
Cs_3p32,162,3.75730761E-02,-4.572778E+01,-4.367310E+01,9.285209E-01,-1.011780E-01,0,0,0,0
Cs_3p32,163,4.05619691E-02,-4.513693E+01,-4.319626E+01,9.866164E-01,-1.086832E-01,0,0,0,0
Cs_3p32,164,4.37665942E-02,-4.452168E+01,-4.268725E+01,1.039371E+00,-1.159681E-01,0,0,0,0
Cs_3p32,165,4.72002127E-02,-4.388189E+01,-4.214670E+01,1.084679E+00,-1.228667E-01,0,0,0,0
Cs_3p32,166,5.08766809E-02,-4.321741E+01,-4.157509E+01,1.120260E+00,-1.291972E-01,0,0,0,0
Cs_3p32,167,5.48104589E-02,-4.252816E+01,-4.097292E+01,1.143714E+00,-1.347657E-01,0,0,0,0
Cs_3p32,168,5.90166170E-02,-4.181426E+01,-4.034078E+01,1.152590E+00,-1.393717E-01,0,0,0,0
Cs_3p32,169,6.35108413E-02,-4.107608E+01,-3.967949E+01,1.144478E+00,-1.428329E-01,0,0,0,0
Cs_3p32,170,6.83094377E-02,-4.031431E+01,-3.899008E+01,1.117116E+00,-1.449432E-01,0,0,0,0
Cs_3p32,171,7.34293340E-02,-3.952992E+01,-3.827385E+01,1.068500E+00,-1.455278E-01,0,0,0,0
Cs_3p32,172,7.88880812E-02,-3.872404E+01,-3.753226E+01,9.970227E-01,-1.444381E-01,0,0,0,0
Cs_3p32,173,8.47038522E-02,-3.789794E+01,-3.676685E+01,9.015914E-01,-1.415608E-01,0,0,0,0
Cs_3p32,174,9.08954397E-02,-3.705293E+01,-3.597918E+01,7.817587E-01,-1.368273E-01,0,0,0,0
Cs_3p32,175,9.74822516E-02,-3.619031E+01,-3.517081E+01,6.378298E-01,-1.302209E-01,0,0,0,0
Cs_3p32,176,1.04484306E-01,-3.531144E+01,-3.434332E+01,4.709495E-01,-1.217832E-01,0,0,0,0
Cs_3p32,177,1.11922222E-01,-3.441780E+01,-3.349839E+01,2.831559E-01,-1.116177E-01,0,0,0,0
Cs_3p32,178,1.19817212E-01,-3.351124E+01,-3.263805E+01,7.739353E-02,-9.989073E-02,0,0,0,0
Cs_3p32,179,1.28191073E-01,-3.259389E+01,-3.176456E+01,-1.425225E-01,-8.682885E-02,0,0,0,0
Cs_3p32,180,1.37066167E-01,-3.166831E+01,-3.088062E+01,-3.719922E-01,-7.271310E-02,0,0,0,0
Cs_3p32,181,1.46465416E-01,-3.073711E+01,-2.998897E+01,-6.057696E-01,-5.786933E-02,0,0,0,0
Cs_3p32,182,1.56412280E-01,-2.980276E+01,-2.909216E+01,-8.381473E-01,-4.265577E-02,0,0,0,0
Cs_3p32,183,1.66930743E-01,-2.886735E+01,-2.819242E+01,-1.063183E+00,-2.744830E-02,0,0,0,0
Cs_3p32,184,1.78045295E-01,-2.793269E+01,-2.729167E+01,-1.274951E+00,-1.262441E-02,0,0,0,0
Cs_3p32,185,1.89780911E-01,-2.700071E+01,-2.639192E+01,-1.467815E+00,1.453545E-03,0,0,0,0
Cs_3p32,186,2.02163032E-01,-2.607346E+01,-2.549533E+01,-1.636691E+00,1.445458E-02,0,0,0,0
Cs_3p32,187,2.15217541E-01,-2.515367E+01,-2.460469E+01,-1.777291E+00,2.609416E-02,0,0,0,0
Cs_3p32,188,2.28970746E-01,-2.424414E+01,-2.372286E+01,-1.886333E+00,3.614660E-02,0,0,0,0
Cs_3p32,189,2.43449348E-01,-2.334772E+01,-2.285274E+01,-1.961684E+00,4.445389E-02,0,0,0,0
Cs_3p32,190,2.58680427E-01,-2.246680E+01,-2.199679E+01,-2.002450E+00,5.093013E-02,0,0,0,0
Cs_3p32,191,2.74691406E-01,-2.160299E+01,-2.115669E+01,-2.008992E+00,5.556142E-02,0,0,0,0
Cs_3p32,192,2.91510038E-01,-2.075701E+01,-2.033318E+01,-1.982866E+00,5.840153E-02,0,0,0,0
Cs_3p32,193,3.09164369E-01,-1.992864E+01,-1.952615E+01,-1.926716E+00,5.956399E-02,0,0,0,0
Cs_3p32,194,3.27682722E-01,-1.911722E+01,-1.873496E+01,-1.844096E+00,5.921187E-02,0,0,0,0
Cs_3p32,195,3.47093662E-01,-1.832196E+01,-1.795889E+01,-1.739269E+00,5.754593E-02,0,0,0,0
Cs_3p32,196,3.67425979E-01,-1.754262E+01,-1.719774E+01,-1.616960E+00,5.479221E-02,0,0,0,0
Cs_3p32,197,3.88708654E-01,-1.677993E+01,-1.645231E+01,-1.482113E+00,5.118964E-02,0,0,0,0
Cs_3p32,198,4.10970837E-01,-1.603552E+01,-1.572424E+01,-1.339639E+00,4.697792E-02,0,0,0,0
Cs_3p32,199,4.34241823E-01,-1.531130E+01,-1.501548E+01,-1.194190E+00,4.238645E-02,0,0,0,0
Cs_3p32,200,4.58551023E-01,-1.460841E+01,-1.432723E+01,-1.049965E+00,3.762447E-02,0,0,0,0
Cs_3p32,201,4.83927941E-01,-1.392656E+01,-1.365921E+01,-9.105674E-01,3.287351E-02,0,0,0,0
Cs_3p32,202,5.10402151E-01,-1.326419E+01,-1.300994E+01,-7.789188E-01,2.828265E-02,0,0,0,0
Cs_3p32,203,5.38003269E-01,-1.261958E+01,-1.237773E+01,-6.572192E-01,2.396691E-02,0,0,0,0
Cs_3p32,204,5.66760936E-01,-1.199156E+01,-1.176146E+01,-5.469574E-01,2.000801E-02,0,0,0,0
Cs_3p32,205,5.96704788E-01,-1.138030E+01,-1.116132E+01,-4.489566E-01,1.645702E-02,0,0,0,0
Cs_3p32,206,6.27864442E-01,-1.078674E+01,-1.057827E+01,-3.634481E-01,1.333805E-02,0,0,0,0
Cs_3p32,207,6.60269469E-01,-1.021251E+01,-1.001400E+01,-2.901653E-01,1.065254E-02,0,0,0,0
Cs_3p32,208,6.93949375E-01,-9.659375E+00,-9.470290E+00,-2.284495E-01,8.384043E-03,0,0,0,0
Cs_3p32,209,7.28933585E-01,-9.128864E+00,-8.948694E+00,-1.773585E-01,6.502901E-03,0,0,0,0
Cs_3p32,210,7.65251418E-01,-8.622062E+00,-8.450329E+00,-1.357699E-01,4.970763E-03,0,0,0,0
Cs_3p32,211,8.02932077E-01,-8.139513E+00,-7.975765E+00,-1.024745E-01,3.744598E-03,0,0,0,0
Cs_3p32,212,8.42004625E-01,-7.681200E+00,-7.525012E+00,-7.625293E-02,2.780042E-03,0,0,0,0
Cs_3p32,213,8.82497974E-01,-7.246784E+00,-7.097752E+00,-5.593580E-02,2.034010E-03,0,0,0,0
Cs_3p32,214,9.24440867E-01,-6.835537E+00,-6.693284E+00,-4.044614E-02,1.466546E-03,0,0,0,0
Cs_3p32,215,9.67861865E-01,-6.446671E+00,-6.310837E+00,-2.882544E-02,1.041976E-03,0,0,0,0
Cs_3p32,216,1.01278933E+00,-6.079430E+00,-5.949678E+00,-2.024613E-02,7.294773E-04,0,0,0,0
Cs_3p32,217,1.05925143E+00,-5.733072E+00,-5.609081E+00,-1.401291E-02,5.031831E-04,0,0,0,0
Cs_3p32,218,1.10727609E+00,-5.406986E+00,-5.288454E+00,-9.556197E-03,3.419510E-04,0,0,0,0
Cs_3p32,219,1.15689102E+00,-5.100597E+00,-4.987240E+00,-6.420393E-03,2.289208E-04,0,0,0,0
Cs_3p32,220,1.20812369E+00,-4.813273E+00,-4.704820E+00,-4.249176E-03,1.509549E-04,0,0,0,0
Cs_3p32,221,1.26100132E+00,-4.544226E+00,-4.440423E+00,-2.769868E-03,9.804017E-05,0,0,0,0
Cs_3p32,222,1.31555085E+00,-4.292464E+00,-4.193071E+00,-1.778146E-03,6.270565E-05,0,0,0,0
Cs_3p32,223,1.37179900E+00,-4.056809E+00,-3.961600E+00,-1.124009E-03,3.949144E-05,0,0,0,0
Cs_3p32,224,1.42977216E+00,-3.835977E+00,-3.744739E+00,-6.995259E-04,2.448709E-05,0,0,0,0
Cs_3p32,225,1.48949650E+00,-3.628679E+00,-3.541210E+00,-4.285536E-04,1.494686E-05,0,0,0,0
Cs_3p32,226,1.55099785E+00,-3.433720E+00,-3.349830E+00,-2.584088E-04,8.980058E-06,0,0,0,0
Cs_3p32,227,1.61430178E+00,-3.250081E+00,-3.169592E+00,-1.533355E-04,5.309569E-06,0,0,0,0
Cs_3p32,228,1.67943358E+00,-3.076853E+00,-2.999595E+00,-8.952460E-05,3.089037E-06,0,0,0,0
Cs_3p32,229,1.74641821E+00,-2.913361E+00,-2.839174E+00,-5.142054E-05,1.768078E-06,0,0,0,0
Cs_3p32,230,1.81528034E+00,-2.758997E+00,-2.687731E+00,-2.905061E-05,9.954612E-07,0,0,0,0
Cs_3p32,231,1.88604435E+00,-2.613271E+00,-2.544783E+00,-1.614090E-05,5.512144E-07,0,0,0,0
Cs_3p32,232,1.95873430E+00,-2.475746E+00,-2.409902E+00,-8.818275E-06,3.001362E-07,0,0,0,0
Cs_3p32,233,2.03337395E+00,-2.346015E+00,-2.282688E+00,-4.736440E-06,1.606742E-07,0,0,0,0
Cs_3p32,234,2.10998674E+00,-2.223684E+00,-2.162754E+00,-2.500704E-06,8.455339E-08,0,0,0,0
Cs_3p32,235,2.18859582E+00,-2.108364E+00,-2.049717E+00,-1.297608E-06,4.373214E-08,0,0,0,0
Cs_3p32,236,2.26922402E+00,-1.999663E+00,-1.943191E+00,-6.616447E-07,2.222707E-08,0,0,0,0
Cs_3p32,237,2.35189385E+00,-1.897195E+00,-1.842799E+00,-3.314634E-07,1.109948E-08,0,0,0,0
Cs_3p32,238,2.43662753E+00,-1.800580E+00,-1.748161E+00,-1.631192E-07,5.444880E-09,0,0,0,0
Cs_3p32,239,2.52344696E+00,-1.709455E+00,-1.658925E+00,-7.884294E-08,2.623408E-09,0,0,0,0
Cs_3p32,240,2.61237373E+00,-1.623481E+00,-1.574754E+00,-3.742304E-08,1.241254E-09,0,0,0,0
Cs_3p32,241,2.70342914E+00,-1.544425E+00,-1.497419E+00,-1.744084E-08,5.766319E-10,0,0,0,0
Cs_3p32,242,2.79663416E+00,-1.473873E+00,-1.428511E+00,-7.979638E-09,2.629730E-10,0,0,0,0
Cs_3p32,243,2.89200948E+00,-1.411134E+00,-1.367342E+00,-3.583624E-09,1.177150E-10,0,0,0,0
Cs_3p32,244,2.98957548E+00,-1.355539E+00,-1.313248E+00,-1.579502E-09,5.171222E-11,0,0,0,0
Cs_3p32,245,3.08935224E+00,-1.306452E+00,-1.265596E+00,-6.831418E-10,2.229085E-11,0,0,0,0
Cs_3p32,246,3.19135955E+00,-1.263266E+00,-1.223783E+00,-2.898871E-10,9.936567E-12,0,0,0,0
Cs_3p32,247,3.29561689E+00,-1.225409E+00,-1.187240E+00,-1.206724E-10,2.652257E-12,0,0,0,0
Cs_3s12,0,1.81818182E-08,-1.326898E-02,6.875481E+06,3.623086E-06,-1.170631E-10,0,0,0,0
Cs_3s12,1,1.99385036E-08,-1.455100E-02,6.269736E+06,3.973074E-06,-1.407637E-10,0,0,0,0
Cs_3s12,2,2.18649159E-08,-1.595688E-02,5.717359E+06,4.356875E-06,-1.692659E-10,0,0,0,0
Cs_3s12,3,2.39774121E-08,-1.749857E-02,5.213658E+06,4.777753E-06,-2.035414E-10,0,0,0,0
Cs_3s12,4,2.62940087E-08,-1.918920E-02,4.754334E+06,5.239293E-06,-2.447603E-10,0,0,0,0
Cs_3s12,5,2.88344252E-08,-2.104318E-02,4.335478E+06,5.745423E-06,-2.943289E-10,0,0,0,0
Cs_3s12,6,3.16202310E-08,-2.307625E-02,3.953530E+06,6.300445E-06,-3.539373E-10,0,0,0,0
Cs_3s12,7,3.46751844E-08,-2.530573E-02,3.605232E+06,6.909087E-06,-4.256201E-10,0,0,0,0
Cs_3s12,8,3.80252225E-08,-2.775057E-02,3.287624E+06,7.576523E-06,-5.118212E-10,0,0,0,0
Cs_3s12,9,4.16989144E-08,-3.043161E-02,2.997998E+06,8.308437E-06,-6.154827E-10,0,0,0,0
Cs_3s12,10,4.57274494E-08,-3.337161E-02,2.733891E+06,9.111051E-06,-7.401388E-10,0,0,0,0
Cs_3s12,11,5.01451814E-08,-3.659564E-02,2.493052E+06,9.991201E-06,-8.900441E-10,0,0,0,0
Cs_3s12,12,5.49896152E-08,-4.013108E-02,2.273434E+06,1.095637E-05,-1.070309E-09,0,0,0,0
Cs_3s12,13,6.03020609E-08,-4.400807E-02,2.073162E+06,1.201477E-05,-1.287086E-09,0,0,0,0
Cs_3s12,14,6.61276171E-08,-4.825952E-02,1.890537E+06,1.317540E-05,-1.547764E-09,0,0,0,0
Cs_3s12,15,7.25158324E-08,-5.292160E-02,1.724003E+06,1.444814E-05,-1.861234E-09,0,0,0,0
Cs_3s12,16,7.95210387E-08,-5.803395E-02,1.572142E+06,1.584381E-05,-2.238187E-09,0,0,0,0
Cs_3s12,17,8.72029651E-08,-6.364017E-02,1.433658E+06,1.737429E-05,-2.691485E-09,0,0,0,0
Cs_3s12,18,9.56268180E-08,-6.978784E-02,1.307376E+06,1.905259E-05,-3.236579E-09,0,0,0,0
Cs_3s12,19,1.04864419E-07,-7.652938E-02,1.192217E+06,2.089300E-05,-3.892072E-09,0,0,0,0
Cs_3s12,20,1.14993978E-07,-8.392186E-02,1.087207E+06,2.291114E-05,-4.680289E-09,0,0,0,0
Cs_3s12,21,1.26102019E-07,-9.202843E-02,9.914459E+05,2.512421E-05,-5.628138E-09,0,0,0,0
Cs_3s12,22,1.38282820E-07,-1.009179E-01,9.041216E+05,2.755100E-05,-6.767922E-09,0,0,0,0
Cs_3s12,23,1.51639959E-07,-1.106658E-01,8.244905E+05,3.021216E-05,-8.138505E-09,0,0,0,0
Cs_3s12,24,1.66286724E-07,-1.213549E-01,7.518761E+05,3.313028E-05,-9.786583E-09,0,0,0,0
Cs_3s12,25,1.82348207E-07,-1.330765E-01,6.856574E+05,3.633023E-05,-1.176841E-08,0,0,0,0
Cs_3s12,26,1.99960707E-07,-1.459299E-01,6.252721E+05,3.983919E-05,-1.415151E-08,0,0,0,0
Cs_3s12,27,2.19273585E-07,-1.600243E-01,5.702074E+05,4.368694E-05,-1.701708E-08,0,0,0,0
Cs_3s12,28,2.40451766E-07,-1.754799E-01,5.199924E+05,4.790628E-05,-2.046291E-08,0,0,0,0
Cs_3s12,29,2.63674489E-07,-1.924276E-01,4.742016E+05,5.253298E-05,-2.460632E-08,0,0,0,0
Cs_3s12,30,2.89139551E-07,-2.110118E-01,4.324444E+05,5.760642E-05,-2.958861E-08,0,0,0,0
